country,origin,system,status,matID,url
Russia,Russia,T-72B3 Obr. 2016,destroyed,7129,https://i.postimg.cc/KYxKwWxr/46.png
Russia,Russia,T-72B3 Obr. 2016,destroyed,7130,https://i.postimg.cc/MKfjQR9R/44311.png
Russia,Russia,T-72B3 Obr. 2016,destroyed,7131,https://i.postimg.cc/0jQYJGQX/3dh.png
Russia,Russia,T-72B3 Obr. 2016,destroyed,7132,https://i.postimg.cc/GpxG7gTS/57880.png
Russia,Russia,T-72B3 Obr. 2016,destroyed,7133,https://i.postimg.cc/yxqXGHgH/k98.jpg
Russia,Russia,T-72B3 Obr. 2016,destroyed,7134,https://i.postimg.cc/Kjsphnsw/223.jpg
Russia,Russia,T-72B3 Obr. 2016,destroyed,7135,https://i.postimg.cc/qBFDZJ2Z/58.png
Russia,Russia,T-72B3 Obr. 2016,destroyed,7136,https://i.postimg.cc/Y24BSy3Z/y8.png
Russia,Russia,T-72B3 Obr. 2016,destroyed,7137,https://i.postimg.cc/3xnNjcv7/470.png
Russia,Russia,T-72B3 Obr. 2016,destroyed,7138,https://i.postimg.cc/bvKsX7gP/f9.png
Russia,Russia,T-72B3 Obr. 2016,destroyed,7139,https://i.postimg.cc/44PbCC3z/v44.png
Russia,Soviet Union,T-80BV,destroyed,7178,https://i.postimg.cc/fRTVS0Tt/7u5.png
Russia,Soviet Union,T-80BV,destroyed,7179,https://i.postimg.cc/fRd1Z9Xc/ds.png
Russia,Soviet Union,T-80BV,destroyed,7180,https://postlmg.cc/3dqkYgPh
Russia,Russia,T-80U,destroyed,7187,https://i.postimg.cc/NM9ys7Kt/c8.png
Russia,Russia,T-80U,destroyed,7188,https://i.postimg.cc/tJP6fPZC/n77.png
Russia,Russia,T-80U,destroyed,7189,https://i.postimg.cc/F1tnjNHH/f431.png
Russia,Russia,T-80U,destroyed,7190,https://i.postimg.cc/tRFL7Tj8/h7.jpg
Russia,Russia,T-80U,destroyed,7191,https://i.postimg.cc/2Src3YPH/b67.png
Russia,Russia,T-80U,destroyed,7192,https://i.postimg.cc/qRcxhvhj/7u5.jpg
Russia,Russia,T-80U,destroyed,7205,https://i.postimg.cc/5ys6P3S7/652.png
Russia,Russia,T-80UK,destroyed,7227,https://i.postimg.cc/Tw85mW08/f4.png
Russia,Russia,T-80UM2,destroyed,7229,https://i.postimg.cc/XJJ81n2X/68.png
Russia,Russia,T-80BVM,destroyed,7230,https://i.postimg.cc/2y474krg/336.png
Russia,Russia,T-80BVM,destroyed,7231,https://i.postimg.cc/pdQwzGBj/7763.png
Russia,Russia,T-80BVM,destroyed,7232,https://i.postimg.cc/xdYHR8yF/f2h.png
Russia,Russia,T-80BVM,destroyed,7233,https://i.postimg.cc/N0gj4tCc/4315.png
Russia,Russia,T-80BVM,destroyed,7234,https://i.postimg.cc/QxhMbJ3V/a1.png
Russia,Russia,T-90A,destroyed,7248,https://i.postimg.cc/4dtYkZVp/43.png
Russia,Russia,T-90A,destroyed,7249,https://i.postimg.cc/Kc6HW9ny/680.png
Russia,Russia,T-90A,destroyed,7250,https://i.postimg.cc/VsC0bQZ3/541.png
Russia,Russia,T-90A,destroyed,7251,https://i.postimg.cc/T2DGFDC5/h65.png
Russia,Russia,T-90A,destroyed,7252,https://i.postimg.cc/3NqQz3zh/5gj.png
Russia,Russia,T-90A,destroyed,7253,https://i.postimg.cc/JzmXFNQs/4433.png
Russia,Russia,T-90A,destroyed,7255,https://i.postimg.cc/90XRZvq9/4432.png
Russia,Russia,T-90A,destroyed,7256,https://i.postimg.cc/PJxLN77q/3h.png
Russia,Russia,Unknown tank,destroyed,7264,https://i.postimg.cc/ZYXm1v90/d1k.png
Russia,Russia,Unknown tank,destroyed,7265,https://i.postimg.cc/Tw5GDxqp/ff13.png
Russia,Russia,Unknown tank,destroyed,7266,https://i.postimg.cc/W1SsT1yQ/468.png
Russia,Russia,Unknown tank,destroyed,7267,https://i.postimg.cc/FKmnM11S/43fh.png
Russia,Russia,Unknown tank,destroyed,7268,https://i.postimg.cc/vHgrmVJg/4g.png
Russia,Russia,Unknown tank,destroyed,7269,https://i.postimg.cc/PxJk1gpS/4688.png
Russia,Russia,Unknown tank,destroyed,7270,https://i.postimg.cc/rpwWk1wR/3579.png
Russia,Russia,Unknown tank,destroyed,7271,https://i.postimg.cc/6p4GY9Zb/m6.jpg
Russia,Russia,Unknown tank,destroyed,7272,https://i.postimg.cc/cJqtzVMx/m7.jpg
Russia,Russia,Unknown tank,destroyed,7273,https://i.postimg.cc/DZnJvLMR/m8.jpg
Russia,Russia,Unknown tank,destroyed,7274,https://i.postimg.cc/DzBFGGz9/m9.jpg
Russia,Russia,Unknown tank,destroyed,7275,https://twitter.com/UAWeapons/status/1503839555555889153
Russia,Russia,Unknown tank,destroyed,7276,https://i.postimg.cc/WbHRhP82/89.png
Russia,Russia,Unknown tank,destroyed,7277,https://i.postimg.cc/FzXxr0rk/32.png
Russia,Russia,Unknown tank,destroyed,7278,https://twitter.com/UAWeapons/status/1505493660770648065
Russia,Russia,Unknown tank,destroyed,7279,https://twitter.com/UAWeapons/status/1505645975767064580
Russia,Russia,Unknown tank,destroyed,7280,https://i.postimg.cc/VN22yDVq/652.png
Russia,Russia,Unknown tank,destroyed,7281,https://i.postimg.cc/g2d8RRSH/438.png
Russia,Russia,Unknown tank,destroyed,7282,https://i.postimg.cc/sgr1VjWN/3d1.png
Russia,Russia,Unknown tank,destroyed,7283,https://i.postimg.cc/zXwV0qJ5/544.jpg
Russia,Russia,Unknown tank,destroyed,7284,https://twitter.com/RALee85/status/1506944223437897734
Russia,Russia,Unknown tank,destroyed,7285,https://twitter.com/UAWeapons/status/1507004560996401168
Russia,Russia,Unknown tank,destroyed,7286,https://twitter.com/UAWeapons/status/1507409695161696257
Russia,Russia,Unknown tank,destroyed,7287,https://i.postimg.cc/brDxX0PZ/326.png
Russia,Soviet Union,BRM-1K,destroyed,7292,https://postimg.cc/bGSbfRQm
Russia,Soviet Union,BRM-1K,destroyed,7293,https://i.postimg.cc/gj3KbRGG/fsl.png
Russia,Soviet Union,BRM-1K,destroyed,7294,https://i.postimg.cc/Ss7ZV5zW/d13p.png
Russia,Soviet Union,BRM-1K,destroyed,7295,https://i.postimg.cc/QVLrdHRK/6880.png
Russia,Soviet Union,BRM-1K,destroyed,7296,https://i.postimg.cc/yYnZX0Xs/488.png
Russia,Soviet Union,BMP-1Khs,destroyed,7297,https://i.postimg.cc/0yvPnDBt/570.png
Russia,Soviet Union,BRDM-2,destroyed,7299,https://i.postimg.cc/3Nv2pFRX/138.png
Russia,Soviet Union,MT-LB,destroyed,7300,https://i.postimg.cc/2SJG2hyJ/9po.png
Russia,Soviet Union,MT-LB,destroyed,7301,https://i.postimg.cc/0QPGdgX4/6658.png
Russia,Soviet Union,MT-LB,destroyed,7302,https://i.postimg.cc/XvpJbF2W/k9.png
Russia,Soviet Union,MT-LB,destroyed,7303,https://i.postimg.cc/52P7zGLB/654.png
Russia,Soviet Union,MT-LB,destroyed,7304,https://i.postimg.cc/PqKBYrNJ/357.png
Russia,Soviet Union,MT-LB,destroyed,7305,https://twitter.com/UAWeapons/status/1498757622211784707
Russia,Soviet Union,MT-LB,destroyed,7306,https://i.postimg.cc/nLRctZ4r/d6.png
Russia,Soviet Union,MT-LB,destroyed,7307,https://i.postimg.cc/W4x4DFVB/54.jpg
Russia,Soviet Union,MT-LB,destroyed,7308,https://i.postimg.cc/x86mN0TW/c13.jpg
Russia,Soviet Union,MT-LB,destroyed,7309,https://i.postimg.cc/CxNSkmyp/763.png
Russia,Soviet Union,MT-LB,destroyed,7310,https://i.postimg.cc/66k6rQ9g/d17.png
Russia,Soviet Union,MT-LB,destroyed,7311,https://i.postimg.cc/y6m6zVCB/525.png
Russia,Soviet Union,MT-LB,destroyed,7312,https://i.postimg.cc/prBcbgMK/4131.png
Russia,Soviet Union,MT-LB,destroyed,7313,https://i.postimg.cc/gJ24TR94/457.png
Russia,Soviet Union,MT-LB,destroyed,7314,https://i.postimg.cc/kg4dJZ3y/23.png
Russia,Soviet Union,MT-LB,destroyed,7315,https://i.postimg.cc/XNTmHGBK/t1.png
Russia,Soviet Union,MT-LB,destroyed,7316,https://i.postimg.cc/GmRNRWQH/t2.png
Russia,Soviet Union,MT-LB,destroyed,7317,https://i.postimg.cc/j5vFZVn2/86.png
Russia,Soviet Union,MT-LB,destroyed,7318,https://i.postimg.cc/RZ2hwWLF/3d5.png
Russia,Soviet Union,MT-LB,destroyed,7319,https://i.postimg.cc/tR5r7YLG/4f.png
Russia,Soviet Union,MT-LB,destroyed,7320,https://i.postimg.cc/Hn8wz5qv/51.png
Russia,Soviet Union,MT-LB,destroyed,7321,https://i.postimg.cc/23p4Kymk/t5.png
Russia,Soviet Union,MT-LB,destroyed,7322,https://i.postimg.cc/QNFfrp3V/332.jpg
Russia,Soviet Union,MT-LB,destroyed,7323,https://i.postimg.cc/xCyC3R9P/7ip.png
Russia,Soviet Union,MT-LB,destroyed,7324,https://i.postimg.cc/k5cwW0Hg/355.png
Russia,Soviet Union,MT-LB,destroyed,7325,https://i.postimg.cc/RVhPKyj1/480.png
Russia,Soviet Union,MT-LB,destroyed,7326,https://i.postimg.cc/HLVn9Mqn/777.jpg
Russia,Soviet Union,MT-LB,destroyed,7327,https://i.postimg.cc/d14vc0zg/412.png
Russia,Soviet Union,MT-LB with ZU-23 AA gun,destroyed,7397,https://postimg.cc/kVDPCNz0
Russia,Soviet Union,MT-LB with ZU-23 AA gun,destroyed,7398,https://i.postimg.cc/TPDQzj54/g89.png
Russia,Soviet Union,MT-LB with ZU-23 AA gun,destroyed,7399,https://i.postimg.cc/MZjRvHXZ/430.png
Russia,Soviet Union,MT-LB Ambulance,destroyed,7401,https://i.postimg.cc/857p1Nfy/dd25.png
Russia,Soviet Union,MT-LBu,destroyed,7402,https://i.postimg.cc/CxhxWtzf/f7.png
Russia,Soviet Union,MT-LBu,destroyed,7403,https://i.postimg.cc/4dJshTDd/g41.png
Russia,Soviet Union,MT-LBu,destroyed,7404,https://i.postimg.cc/PryRdWDN/4g.png
Russia,Soviet Union,MT-LBu,destroyed,7405,https://i.postimg.cc/XqDZK50g/431t.png
Russia,Soviet Union,1V13 battery fire control center,destroyed,7410,https://i.postimg.cc/6pHdsDmg/13.png
Russia,Soviet Union,1V119 artillery fire direction vehicle,destroyed,7418,https://i.postimg.cc/xT3kGN3J/f48.png
Russia,Russia,Vityaz DT-30 articulated tracked carrier,destroyed,7424,https://i.postimg.cc/qRYCwdBj/16.png
Russia,Soviet Union,9P149 Shturm-S ATGM carrier,destroyed,7427,https://i.postimg.cc/FKPZs7Ws/874.png
Russia,Soviet Union,9P149 Shturm-S ATGM carrier,destroyed,7428,https://i.postimg.cc/bJcwNx58/4431.jpg
Russia,Soviet Union,9P149 Shturm-S ATGM carrier,destroyed,7429,https://i.postimg.cc/NGZGpZTN/4900.png
Russia,Soviet Union,BMD-1KSh-A command vehicle,destroyed,7434,https://i.postimg.cc/VNbkpMH1/6899.png
Russia,Russia,R-149MA1 command and staff vehicle,destroyed,7435,https://i.postimg.cc/gjrp8521/553.jpg
Russia,Russia,R-149MA1 command and staff vehicle,destroyed,7436,https://i.postimg.cc/0NQ0rbkQ/39.jpg
Russia,Russia,R-149MA1 command and staff vehicle,destroyed,7437,https://i.postimg.cc/76946Frp/441.png
Russia,Russia,R-149MA3 command and staff vehicle,destroyed,7446,https://i.postimg.cc/nzTPBQHM/n1.png
Russia,Russia,R-149MA3 command and staff vehicle,destroyed,7447,https://i.postimg.cc/bvBXhTf2/b10.png
Russia,Russia,R-149MA3 command and staff vehicle,destroyed,7448,https://i.postimg.cc/BQJHLH9D/3t.png
Russia,Russia,R-149MA3 command and staff vehicle,destroyed,7449,https://i.postimg.cc/m2z8F1nZ/66.jpg
Russia,Russia,R-149MA3 command and staff vehicle,destroyed,7450,https://i.postimg.cc/rFdc9YkL/328.png
Russia,Russia,9S470M1 (or variant thereof) command post (for Buk-M1/2),destroyed,7456,https://i.postimg.cc/yxDmxzSd/59.png
Russia,Russia,TZM-T reloader vehicle (for TOS-1A),destroyed,7457,https://i.postimg.cc/3wM0txDr/4b.png
Russia,Russia,TZM-T reloader vehicle (for TOS-1A),destroyed,7458,https://i.postimg.cc/T20m5nwc/5422.png
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,7459,https://i.postimg.cc/FzfBpQX5/br1.jpg
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,7460,https://i.postimg.cc/kM6Cw0cg/br2.jpg
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,7461,https://i.postimg.cc/d31jmRdh/77690.jpg
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,7462,https://i.postimg.cc/KvqgC9sz/o9.png
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,7463,https://i.postimg.cc/9FMZcjhj/c7.png
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,7464,https://i.postimg.cc/QdK7WkC4/c6.png
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,7465,https://i.postimg.cc/bvF6gtDB/63.jpg
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,7466,https://i.postimg.cc/7hrBH0XB/dg.png
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,7467,https://i.postimg.cc/TwswzQQW/f69.png
