country,origin,system,status,matID,url
Russia,Soviet Union,T-64BV,captured,75,https://i.postimg.cc/rydk48wh/n0.png
Russia,Soviet Union,T-64BV,captured,76,https://i.postimg.cc/VL4dSdk8/32133.png
Russia,Soviet Union,T-72A,captured,79,https://i.postimg.cc/Hk743jcQ/4311.jpg 
Russia,Soviet Union,T-72A,captured,710,https://i.postimg.cc/tTk2850K/1d4.jpg
Russia,Soviet Union,T-72A,captured,711,https://i.postimg.cc/pLZK95pC/6652.jpg
Russia,Soviet Union,T-72A,captured,712,https://i.postimg.cc/j283Hqqn/3d1d.png
Russia,Soviet Union,T-72A,captured,713,https://i.postimg.cc/8zcL9Jbz/40.png
Russia,Soviet Union,T-72AV,captured,716,https://i.postimg.cc/Y0ZfvWm2/d67.png
Russia,Soviet Union,T-72B,captured,722,https://i.postimg.cc/q78RX85k/v43.png
Russia,Soviet Union,T-72B,captured,738,https://i.postimg.cc/Bv3rSysY/33213.png
Russia,Soviet Union,T-72B,captured,739,https://i.postimg.cc/4xc1brgd/446.png
Russia,Soviet Union,T-72B,captured,740,https://i.postimg.cc/26mGDmRD/m4.png
Russia,Soviet Union,T-72B,captured,741,https://i.postimg.cc/TY3dqqM5/52.png
Russia,Soviet Union,T-72B,captured,742,https://i.postimg.cc/PJknPwNV/1245.png
Russia,Soviet Union,T-72B,captured,743,https://i.postimg.cc/HxqJby2G/488.png
Russia,Soviet Union,T-72B,captured,744,https://i.postimg.cc/3Jk4mgVW/659.png
Russia,Soviet Union,T-72B,captured,745,https://i.postimg.cc/13gv8gsQ/g5mm.jpg
Russia,Soviet Union,T-72B,captured,746,https://i.postimg.cc/8PQKDG7t/ta2.png
Russia,Soviet Union,T-72B,captured,747,https://i.postimg.cc/JhJ6G2t4/5422.png 
Russia,Soviet Union,T-72B,captured,748,https://i.postimg.cc/T3kpMkxx/52.jpg
Russia,Soviet Union,T-72B,captured,749,https://i.postimg.cc/y8Cgm71v/366.png
Russia,Soviet Union,T-72B,captured,750,https://i.postimg.cc/7hvdbLzy/5422.jpg
Russia,Soviet Union,T-72B,captured,751,https://i.postimg.cc/WzC3dgn1/d1d.jpg
Russia,Soviet Union,T-72B,captured,752,https://i.postimg.cc/KYj8D0H8/r3.jpg
Russia,Soviet Union,T-72B,captured,753,https://i.postimg.cc/rmsL0R73/4f1.png
Russia,Soviet Union,T-72B,captured,754,https://i.postimg.cc/2j7N340c/23f.jpg
Russia,Soviet Union,T-72B,captured,755,https://i.postimg.cc/Bv3rSysY/33213.png
Russia,Soviet Union,T-72B,captured,756,https://i.postimg.cc/Kcs8NxNt/5h.png
Russia,Soviet Union,T-72B,captured,757,https://i.postimg.cc/BQx2ch5r/c5.jpg
Russia,Soviet Union,T-72B,captured,758,https://i.postimg.cc/PfvWNfCr/c6.jpg
Russia,Russia,T-72B Obr. 1989,captured,767,https://i.postimg.cc/NM8vPWBX/669.png
Russia,Russia,T-72B Obr. 1989,captured,768,https://i.postimg.cc/ncVTvBjk/d8.png
Russia,Russia,T-72B Obr. 1989,captured,769,https://i.postimg.cc/QdD8JTw6/78.png
Russia,Russia,T-72B3,captured,782,https://i.postimg.cc/FzSnwdhF/j77.png
Russia,Russia,T-72B3,captured,783,https://postimg.cc/BthpbCF0
Russia,Russia,T-72B3,captured,784,https://i.postimg.cc/FzMQsXTM/568.png
Russia,Russia,T-72B3,captured,785,https://i.postimg.cc/R0fgyXrv/4800.png
Russia,Russia,T-72B3,captured,786,https://i.postimg.cc/76GgXDkH/62f.png
Russia,Russia,T-72B3,captured,787,https://i.postimg.cc/W41KwNnF/890.png
Russia,Russia,T-72B3 Obr. 2016,captured,7118,https://i.postimg.cc/9Mhg9B0b/4g2.png
Russia,Russia,T-72B3 Obr. 2016,captured,7119,https://i.postimg.cc/Y9ZrwnNF/44334.jpg
Russia,Russia,T-72B3 Obr. 2016,captured,7120,https://i.postimg.cc/cJfQLSyB/653.png
Russia,Russia,T-72B3 Obr. 2016,captured,7121,https://i.postimg.cc/CLV1kbgs/335.png
Russia,Russia,T-72B3 Obr. 2016,captured,7122,https://i.postimg.cc/Rhx51CZ2/7799.png 
Russia,Russia,T-72B3 Obr. 2016,captured,7123,https://i.postimg.cc/2SLnLCmB/659.png
Russia,Russia,T-72B3 Obr. 2016,captured,7124,https://i.postimg.cc/SR1fCMXS/m3.png
Russia,Russia,T-72B3 Obr. 2016,captured,7125,https://i.postimg.cc/44ryWyxp/698.png
Russia,Russia,T-72B3 Obr. 2016,captured,7126,https://postimg.cc/nM5FPWSC
Russia,Russia,T-72B3 Obr. 2016,captured,7127,https://i.postimg.cc/85dw1Jvb/n9.png
Russia,Russia,T-72B3 Obr. 2016,captured,7128,https://i.postimg.cc/QxbX7PSj/bo.jpg
Russia,Russia,T-72B3 Obr. 2016,captured,7129,https://i.postimg.cc/VsK9XjfC/d332.png
Russia,Russia,T-72B3 Obr. 2016,captured,7130,https://i.postimg.cc/MG8fCYbX/3d3.png
Russia,Russia,T-72B3 Obr. 2016,captured,7131,https://i.postimg.cc/DwB9FktZ/479p.png
Russia,Russia,T-72B3 Obr. 2016,captured,7132,https://i.postimg.cc/3wPF3jtz/331.png
Russia,Russia,T-72B3 Obr. 2016,captured,7133,https://i.postimg.cc/WpJWQz1d/ta1.png
Russia,Russia,T-72B3 Obr. 2016,captured,7134,https://i.postimg.cc/RFS7hm3f/d15.png
Russia,Russia,T-72B3 Obr. 2016,captured,7135,https://i.postimg.cc/rpYCXVgJ/4436.png
Russia,Russia,T-72B3 Obr. 2016,captured,7136,https://i.postimg.cc/43hnyXsw/d138.png
Russia,Russia,T-72B3 Obr. 2016,captured,7137,https://i.postimg.cc/4dfJWDSG/hh3.png
Russia,Russia,T-72B3 Obr. 2016,captured,7138,https://i.postimg.cc/fLGLK0K6/466.png
Russia,Russia,T-72B3 Obr. 2016,captured,7139,https://i.postimg.cc/Hxvw9rwC/559.jpg
Russia,Russia,T-72B3 Obr. 2016,captured,7140,https://i.postimg.cc/prpmytmf/f433.png
Russia,Russia,T-72B3 Obr. 2016,captured,7141,https://i.postimg.cc/Jnhs4Bys/fhj.png
Russia,Russia,T-72B3 Obr. 2016,captured,7142,https://i.postimg.cc/L4CtS5dJ/52.png
Russia,Russia,T-72B3 Obr. 2016,captured,7143,https://i.postimg.cc/FzV5CVy1/435.png
Russia,Russia,T-72B3 Obr. 2016,captured,7144,https://i.postimg.cc/8Pz7Gmn9/4289.png
Russia,Russia,T-72B3 Obr. 2016,captured,7145,https://i.postimg.cc/J0RFfQW0/4h.png
Russia,Russia,T-72B3 Obr. 2016,captured,7146,https://i.postimg.cc/d34Jp1gM/4791.png
Russia,Soviet Union,T-80BV,captured,7153,https://i.postimg.cc/63bVWQwX/470.png
Russia,Soviet Union,T-80BV,captured,7154,https://i.postimg.cc/1zNj1Pjv/44355.png
Russia,Soviet Union,T-80BV,captured,7155,https://i.postimg.cc/4yWGbC6D/578.png
Russia,Soviet Union,T-80BV,captured,7156,https://i.postimg.cc/x1wjXw9J/3dj.png
Russia,Russia,T-80U,captured,7176,https://i.postimg.cc/Pf2gzrfP/f5.png
Russia,Russia,T-80U,captured,7177,https://i.postimg.cc/Zq13p4Tf/4680.png
Russia,Russia,T-80U,captured,7178,https://i.postimg.cc/7LFzTNhH/5466.png
Russia,Russia,T-80U,captured,7179,https://i.postimg.cc/XY9XK8Qj/f25.png
Russia,Russia,T-80U,captured,7180,https://i.postimg.cc/GtdbBMjV/4f7.png
Russia,Russia,T-80U,captured,7181,https://i.postimg.cc/GmVvVvpf/8k.png
Russia,Russia,T-80U,captured,7182,https://i.postimg.cc/7PWhmmcg/u8.jpg
Russia,Russia,T-80U,captured,7183,https://i.postimg.cc/7PgrKTDY/s1.jpg
Russia,Russia,T-80U,captured,7184,https://i.postimg.cc/Ls88PXB9/74.png
Russia,Russia,T-80U,captured,7185,https://i.postimg.cc/HxYDSTTS/542.png
Russia,Russia,T-80U,captured,7186,https://i.postimg.cc/NFhVD8bY/659.png
